Sector_ID,Tree_Density_Pct,Fuel_Moisture_Content_Pct,Slope_Steepness_Deg,Temperature_C,Humidity_Pct,Wind_Speed_MPH,Active_Hotspot,Fire_Occurred
SEC-002,0.45,0.18,3,35.4,62.8,3.5,0,0
SEC-007,0.9,0.06,28,41.4,30.6,8.5,0,0
SEC-038,0.87,0.06,12,26.7,78.3,11.4,0,0
SEC-038,0.87,0.06,12,14.9,29.9,32.4,0,0
SEC-003,0.7,0.11,35,17.5,33.5,31.3,0,0
SEC-002,0.45,0.18,3,32.9,37.4,13.7,0,0
SEC-043,0.89,0.05,30,33.0,11.9,30.7,0,1
SEC-003,0.7,0.11,35,26.7,75.1,42.8,0,1
SEC-001,0.85,0.08,22,37.4,49.5,39.5,0,0
SEC-003,0.7,0.11,35,12.3,49.3,46.0,0,1
SEC-007,0.9,0.06,28,19.7,61.2,26.8,0,0
SEC-009,0.8,0.07,31,16.4,6.2,10.0,0,0
SEC-009,0.8,0.07,31,34.0,19.4,53.6,0,1
SEC-002,0.45,0.18,3,34.6,52.8,52.0,0,1
SEC-003,0.7,0.11,35,16.2,25.5,6.1,0,0
SEC-043,0.89,0.05,30,35.2,37.2,14.2,0,0
SEC-050,0.81,0.06,25,39.2,15.5,25.3,0,0
SEC-038,0.87,0.06,12,27.1,27.8,54.5,0,1
SEC-038,0.87,0.06,12,11.6,20.6,9.3,0,0
SEC-002,0.45,0.18,3,28.3,69.9,34.4,0,0
SEC-038,0.87,0.06,12,34.7,21.1,39.6,0,0
SEC-050,0.81,0.06,25,22.0,10.1,4.7,0,0
SEC-023,0.1,0.04,45,23.9,6.1,49.5,0,1
SEC-002,0.45,0.18,3,21.9,45.5,33.1,1,1
SEC-003,0.7,0.11,35,26.2,24.5,36.1,0,0
SEC-019,0.92,0.05,4,23.3,6.7,22.6,0,0
SEC-002,0.45,0.18,3,25.4,59.9,30.8,0,0
SEC-003,0.7,0.11,35,36.2,73.9,7.6,0,0
SEC-038,0.87,0.06,12,39.8,26.5,51.6,0,1
SEC-043,0.89,0.05,30,25.1,15.9,16.4,1,1
SEC-009,0.8,0.07,31,12.6,56.6,29.6,0,0
SEC-023,0.1,0.04,45,15.3,70.0,41.8,0,1
SEC-038,0.87,0.06,12,29.3,51.5,32.6,0,0
SEC-002,0.45,0.18,3,12.5,63.2,22.9,0,0
SEC-050,0.81,0.06,25,20.2,41.0,48.0,0,1
SEC-003,0.7,0.11,35,36.9,52.9,15.2,0,0
SEC-050,0.81,0.06,25,32.3,49.2,24.8,0,0
SEC-043,0.89,0.05,30,37.2,35.5,17.1,0,0
SEC-003,0.7,0.11,35,12.7,71.2,6.4,0,0
SEC-043,0.89,0.05,30,11.6,63.9,5.9,0,0
SEC-019,0.92,0.05,4,33.3,19.6,25.7,1,1
SEC-002,0.45,0.18,3,24.4,21.5,25.9,0,0
SEC-038,0.87,0.06,12,20.0,73.1,49.1,0,1
SEC-019,0.92,0.05,4,27.4,61.5,54.3,0,1
SEC-001,0.85,0.08,22,40.5,22.3,20.5,0,0
SEC-001,0.85,0.08,22,37.1,46.5,24.2,0,0
SEC-007,0.9,0.06,28,39.5,70.1,11.8,0,0
SEC-001,0.85,0.08,22,41.6,73.7,7.8,0,0
SEC-019,0.92,0.05,4,40.2,58.9,50.0,0,1
SEC-019,0.92,0.05,4,30.0,27.1,13.0,0,0
SEC-002,0.45,0.18,3,26.6,32.3,51.7,0,0
SEC-001,0.85,0.08,22,22.2,24.8,53.0,0,1
SEC-002,0.45,0.18,3,36.6,70.6,55.7,0,1
SEC-023,0.1,0.04,45,13.9,20.0,35.0,0,0
SEC-002,0.45,0.18,3,23.4,32.9,21.0,0,0
SEC-023,0.1,0.04,45,13.5,63.9,14.3,0,0
SEC-043,0.89,0.05,30,20.6,61.2,15.8,0,0
SEC-001,0.85,0.08,22,38.0,70.1,4.7,0,0
SEC-009,0.8,0.07,31,43.9,54.3,33.0,0,0
SEC-038,0.87,0.06,12,16.7,21.4,25.0,0,0
SEC-003,0.7,0.11,35,26.5,60.0,33.4,0,0
SEC-043,0.89,0.05,30,18.1,25.0,33.9,0,0
SEC-038,0.87,0.06,12,15.5,41.0,41.1,0,1
SEC-009,0.8,0.07,31,42.1,47.1,13.8,0,0
SEC-019,0.92,0.05,4,14.1,71.3,43.4,0,1
SEC-038,0.87,0.06,12,36.8,6.9,54.9,0,1
SEC-009,0.8,0.07,31,23.1,75.2,15.1,0,0
SEC-043,0.89,0.05,30,33.7,39.4,35.4,0,0
SEC-023,0.1,0.04,45,23.2,8.5,38.1,0,0
SEC-019,0.92,0.05,4,38.9,62.6,31.6,0,0
SEC-002,0.45,0.18,3,38.8,71.3,4.8,0,0
SEC-003,0.7,0.11,35,24.3,33.6,35.0,0,0
SEC-050,0.81,0.06,25,17.6,37.8,18.0,0,0
SEC-038,0.87,0.06,12,42.3,31.4,29.6,0,0
SEC-001,0.85,0.08,22,29.9,68.9,47.8,0,1
SEC-043,0.89,0.05,30,35.7,72.7,29.8,0,0
SEC-003,0.7,0.11,35,15.0,42.0,22.3,0,0
SEC-001,0.85,0.08,22,23.7,21.2,40.0,0,0
SEC-009,0.8,0.07,31,22.9,41.6,17.1,0,0
SEC-003,0.7,0.11,35,27.9,77.5,36.0,0,0
SEC-038,0.87,0.06,12,10.2,30.2,16.0,0,0
SEC-019,0.92,0.05,4,20.6,42.3,33.3,0,0
SEC-023,0.1,0.04,45,36.0,45.7,35.5,0,0
SEC-009,0.8,0.07,31,12.2,73.2,26.0,0,0
SEC-019,0.92,0.05,4,33.7,60.9,0.5,0,0
SEC-038,0.87,0.06,12,40.2,13.0,35.1,0,1
SEC-038,0.87,0.06,12,13.9,6.5,30.3,0,0
SEC-019,0.92,0.05,4,19.0,57.1,25.3,0,0
SEC-003,0.7,0.11,35,30.5,21.2,18.4,0,0
SEC-050,0.81,0.06,25,28.9,14.7,1.0,0,0
SEC-023,0.1,0.04,45,30.6,21.3,40.0,0,0
SEC-001,0.85,0.08,22,27.1,30.0,44.1,0,1
SEC-007,0.9,0.06,28,32.0,31.1,9.7,0,0
SEC-002,0.45,0.18,3,23.5,37.4,26.6,0,0
SEC-038,0.87,0.06,12,37.3,78.9,29.9,0,0
SEC-043,0.89,0.05,30,30.0,22.3,49.6,0,1
SEC-007,0.9,0.06,28,37.8,45.1,50.9,0,0
SEC-019,0.92,0.05,4,44.1,30.1,0.8,0,0
SEC-001,0.85,0.08,22,30.9,43.2,9.3,0,0
SEC-002,0.45,0.18,3,32.3,72.4,49.4,0,1
SEC-050,0.81,0.06,25,40.1,75.2,10.7,0,0
SEC-007,0.9,0.06,28,31.4,72.1,49.5,0,1
SEC-019,0.92,0.05,4,10.2,33.0,53.6,0,1
SEC-009,0.8,0.07,31,21.1,31.9,58.6,0,1
SEC-023,0.1,0.04,45,40.7,30.2,27.3,0,0
SEC-050,0.81,0.06,25,29.8,41.2,52.0,0,0
SEC-002,0.45,0.18,3,10.2,48.1,56.4,0,1
SEC-043,0.89,0.05,30,39.0,30.7,23.6,0,0
SEC-023,0.1,0.04,45,25.9,35.3,26.1,0,0
SEC-023,0.1,0.04,45,37.8,41.3,50.5,0,1
SEC-002,0.45,0.18,3,10.7,42.4,47.8,0,1
SEC-038,0.87,0.06,12,41.0,37.2,59.3,1,1
SEC-003,0.7,0.11,35,10.7,25.3,37.7,0,0
SEC-009,0.8,0.07,31,18.0,69.5,27.6,0,0
SEC-009,0.8,0.07,31,25.4,72.0,51.4,0,1
SEC-001,0.85,0.08,22,17.5,18.6,55.9,0,1
SEC-023,0.1,0.04,45,35.4,22.1,27.5,0,0
SEC-003,0.7,0.11,35,43.9,62.4,32.3,0,0
SEC-009,0.8,0.07,31,25.6,50.9,1.2,0,0
SEC-009,0.8,0.07,31,23.6,18.3,29.8,0,0
SEC-001,0.85,0.08,22,22.5,6.9,3.2,0,0
SEC-003,0.7,0.11,35,29.2,43.9,59.8,0,1
SEC-023,0.1,0.04,45,35.9,28.8,56.3,0,1
SEC-038,0.87,0.06,12,37.3,7.2,12.1,0,1
SEC-003,0.7,0.11,35,29.5,54.5,46.0,0,1
SEC-003,0.7,0.11,35,28.3,54.3,45.4,0,1
SEC-043,0.89,0.05,30,18.0,54.9,46.5,0,1
SEC-009,0.8,0.07,31,26.8,75.0,18.1,0,0
SEC-002,0.45,0.18,3,10.4,24.3,55.6,0,1
SEC-007,0.9,0.06,28,32.4,51.7,36.4,0,0
SEC-001,0.85,0.08,22,36.9,78.9,10.9,0,0
SEC-019,0.92,0.05,4,43.3,39.5,7.4,0,0
SEC-023,0.1,0.04,45,32.7,6.1,3.8,0,0
SEC-050,0.81,0.06,25,30.0,66.5,38.4,0,0
SEC-002,0.45,0.18,3,36.7,38.1,32.6,0,0
SEC-002,0.45,0.18,3,14.9,30.4,54.2,1,1
SEC-043,0.89,0.05,30,19.3,44.4,8.9,0,0
SEC-001,0.85,0.08,22,14.1,53.5,44.4,0,1
SEC-001,0.85,0.08,22,42.6,46.4,52.9,0,1
SEC-019,0.92,0.05,4,20.0,15.3,28.7,0,0
SEC-002,0.45,0.18,3,35.2,16.2,7.3,0,0
SEC-002,0.45,0.18,3,15.7,69.8,2.2,0,0
SEC-003,0.7,0.11,35,11.2,76.2,21.1,0,0
SEC-003,0.7,0.11,35,41.5,11.0,49.2,0,0
SEC-001,0.85,0.08,22,40.9,63.8,52.9,0,1
SEC-002,0.45,0.18,3,21.8,30.0,21.7,0,0
SEC-038,0.87,0.06,12,44.3,58.3,15.4,0,0
SEC-043,0.89,0.05,30,39.1,40.6,48.3,0,1
SEC-001,0.85,0.08,22,15.7,5.6,51.2,0,0
SEC-003,0.7,0.11,35,11.3,25.8,0.7,0,0
SEC-050,0.81,0.06,25,26.3,56.1,33.3,0,0
SEC-038,0.87,0.06,12,27.1,11.1,36.2,1,1
SEC-003,0.7,0.11,35,35.0,41.2,51.9,0,1
SEC-007,0.9,0.06,28,34.8,20.9,47.3,0,1
SEC-023,0.1,0.04,45,19.2,46.9,57.7,0,1
SEC-003,0.7,0.11,35,41.8,62.4,48.9,0,0
SEC-009,0.8,0.07,31,18.7,26.3,45.0,0,1
SEC-023,0.1,0.04,45,34.7,17.2,13.9,0,0
SEC-007,0.9,0.06,28,39.4,73.2,1.5,0,0
SEC-002,0.45,0.18,3,36.6,6.2,39.1,0,1
SEC-002,0.45,0.18,3,39.1,77.4,55.0,0,1
SEC-009,0.8,0.07,31,25.5,62.5,12.3,0,0
SEC-050,0.81,0.06,25,12.7,18.1,8.1,0,0
SEC-001,0.85,0.08,22,38.5,61.9,7.2,0,0
SEC-023,0.1,0.04,45,10.6,62.9,52.9,0,1
SEC-003,0.7,0.11,35,16.6,20.9,11.2,0,0
SEC-038,0.87,0.06,12,35.8,14.1,22.5,0,1
SEC-007,0.9,0.06,28,22.7,62.4,7.9,0,0
SEC-023,0.1,0.04,45,10.6,54.3,59.1,0,1
SEC-001,0.85,0.08,22,44.9,72.1,50.9,0,1
SEC-001,0.85,0.08,22,41.2,45.0,0.6,0,0
SEC-050,0.81,0.06,25,44.3,62.8,0.5,0,0
SEC-003,0.7,0.11,35,20.8,11.1,35.9,0,0
SEC-003,0.7,0.11,35,17.6,66.7,10.8,0,0
SEC-002,0.45,0.18,3,44.4,11.3,34.5,0,1
SEC-003,0.7,0.11,35,40.8,72.2,40.8,0,0
SEC-001,0.85,0.08,22,27.6,70.0,22.6,0,0
SEC-003,0.7,0.11,35,15.7,67.1,49.7,0,0
SEC-019,0.92,0.05,4,27.0,64.6,35.4,0,0
SEC-050,0.81,0.06,25,42.7,12.1,55.5,0,1
SEC-038,0.87,0.06,12,28.6,52.7,41.3,1,1
SEC-050,0.81,0.06,25,18.0,40.2,57.8,0,1
SEC-001,0.85,0.08,22,19.0,40.2,51.0,0,1
SEC-001,0.85,0.08,22,33.6,68.4,49.9,1,1
SEC-002,0.45,0.18,3,20.8,29.6,42.1,0,1
SEC-001,0.85,0.08,22,11.2,73.7,29.8,0,0
SEC-023,0.1,0.04,45,13.5,30.0,0.5,0,0
SEC-038,0.87,0.06,12,35.4,70.9,15.8,0,0
SEC-050,0.81,0.06,25,21.1,75.4,23.1,0,0
SEC-002,0.45,0.18,3,44.2,73.0,49.6,1,1
SEC-009,0.8,0.07,31,38.3,39.9,1.3,0,0
SEC-009,0.8,0.07,31,10.8,46.0,8.3,0,0
SEC-023,0.1,0.04,45,14.0,23.2,40.8,0,1
SEC-043,0.89,0.05,30,38.4,36.8,25.9,0,0
SEC-050,0.81,0.06,25,18.0,30.1,38.2,0,0
SEC-043,0.89,0.05,30,37.1,71.8,48.9,1,1
SEC-019,0.92,0.05,4,26.4,51.2,39.5,0,0
SEC-003,0.7,0.11,35,43.6,17.9,36.7,0,0
SEC-003,0.7,0.11,35,37.2,38.4,37.3,1,1
SEC-038,0.87,0.06,12,37.7,50.7,3.3,0,0
SEC-007,0.9,0.06,28,18.8,60.3,34.4,0,0
SEC-038,0.87,0.06,12,12.1,11.0,54.4,0,1
SEC-043,0.89,0.05,30,17.5,29.3,37.7,0,0
SEC-007,0.9,0.06,28,23.5,56.8,12.9,0,0
SEC-023,0.1,0.04,45,10.3,41.7,21.4,0,0
SEC-002,0.45,0.18,3,23.0,8.2,11.8,0,0
SEC-009,0.8,0.07,31,23.7,34.7,49.0,0,1
SEC-009,0.8,0.07,31,12.0,52.1,53.8,0,1
SEC-007,0.9,0.06,28,29.4,70.5,5.1,0,0
SEC-050,0.81,0.06,25,36.5,69.3,33.3,0,0
SEC-002,0.45,0.18,3,27.2,5.8,21.4,0,0
SEC-002,0.45,0.18,3,36.8,30.0,42.2,0,1
SEC-050,0.81,0.06,25,33.5,14.0,28.4,0,1
SEC-009,0.8,0.07,31,13.8,76.4,12.4,0,0
SEC-003,0.7,0.11,35,14.8,9.6,29.8,0,0
SEC-038,0.87,0.06,12,20.4,69.6,59.8,0,1
SEC-009,0.8,0.07,31,21.3,48.7,24.0,0,0
SEC-007,0.9,0.06,28,14.0,12.7,17.1,0,0
SEC-007,0.9,0.06,28,25.4,65.3,59.4,0,1
SEC-050,0.81,0.06,25,11.8,44.3,52.5,0,1
SEC-003,0.7,0.11,35,23.0,71.8,41.5,0,0
SEC-050,0.81,0.06,25,18.5,23.0,4.2,0,0
SEC-023,0.1,0.04,45,23.7,6.0,52.0,0,1
SEC-007,0.9,0.06,28,35.0,68.3,32.1,0,0
SEC-023,0.1,0.04,45,36.8,43.7,54.8,0,0
SEC-007,0.9,0.06,28,12.5,73.9,15.4,0,0
SEC-019,0.92,0.05,4,26.1,50.4,5.8,0,0
SEC-007,0.9,0.06,28,16.2,19.5,1.6,0,0
SEC-003,0.7,0.11,35,31.7,17.3,34.9,0,0
SEC-050,0.81,0.06,25,18.9,25.4,2.4,0,0
SEC-043,0.89,0.05,30,16.3,50.5,39.2,0,0
SEC-038,0.87,0.06,12,10.3,25.7,51.3,0,1
SEC-003,0.7,0.11,35,15.8,15.1,32.9,0,0
SEC-050,0.81,0.06,25,14.1,67.9,3.0,0,0
SEC-038,0.87,0.06,12,30.3,75.5,35.6,1,1
SEC-002,0.45,0.18,3,34.8,19.9,39.6,0,0
SEC-009,0.8,0.07,31,43.6,50.7,39.4,0,0
SEC-009,0.8,0.07,31,26.4,74.4,8.1,0,0
SEC-007,0.9,0.06,28,28.0,19.5,50.9,0,1
SEC-038,0.87,0.06,12,24.3,43.0,5.1,0,0
SEC-009,0.8,0.07,31,24.8,9.5,7.4,0,0
SEC-002,0.45,0.18,3,39.7,20.5,47.0,0,1
SEC-038,0.87,0.06,12,15.2,47.3,12.6,0,0
SEC-023,0.1,0.04,45,34.1,50.4,50.7,0,1
SEC-002,0.45,0.18,3,24.8,54.7,2.5,0,0
SEC-023,0.1,0.04,45,37.8,43.8,45.9,0,1
SEC-001,0.85,0.08,22,33.4,72.8,39.8,0,0
SEC-002,0.45,0.18,3,43.3,28.9,30.9,0,0
SEC-038,0.87,0.06,12,39.2,38.8,45.2,0,1
SEC-050,0.81,0.06,25,27.1,77.0,39.6,0,0
SEC-002,0.45,0.18,3,29.7,17.6,23.6,0,0
SEC-002,0.45,0.18,3,35.1,60.3,39.3,0,0
SEC-043,0.89,0.05,30,27.9,7.0,51.7,0,1
SEC-007,0.9,0.06,28,24.2,31.9,44.9,0,1
SEC-009,0.8,0.07,31,12.8,54.8,17.7,0,0
SEC-043,0.89,0.05,30,33.3,15.9,18.1,0,0
SEC-050,0.81,0.06,25,21.0,70.9,22.9,0,0
SEC-038,0.87,0.06,12,40.1,31.4,11.7,0,0
SEC-043,0.89,0.05,30,25.7,7.7,40.7,0,1
SEC-002,0.45,0.18,3,39.7,22.2,23.8,1,1
SEC-023,0.1,0.04,45,17.8,28.3,0.0,0,0
SEC-001,0.85,0.08,22,43.0,23.3,20.3,0,1
SEC-050,0.81,0.06,25,41.7,22.0,43.3,0,1
SEC-023,0.1,0.04,45,12.2,21.2,28.3,0,0
SEC-001,0.85,0.08,22,41.7,74.6,4.8,0,0
SEC-043,0.89,0.05,30,17.1,18.4,19.3,0,0
SEC-023,0.1,0.04,45,19.0,48.8,24.1,1,1
SEC-038,0.87,0.06,12,20.3,18.0,59.4,0,1
SEC-002,0.45,0.18,3,44.4,67.9,19.9,0,0
SEC-038,0.87,0.06,12,15.4,58.2,2.4,0,0
SEC-023,0.1,0.04,45,20.2,39.1,43.4,0,1
SEC-043,0.89,0.05,30,27.0,32.3,10.7,0,0
SEC-023,0.1,0.04,45,19.0,25.4,25.8,0,0
SEC-023,0.1,0.04,45,37.1,52.7,15.2,1,1
SEC-007,0.9,0.06,28,40.9,35.6,28.2,0,0
SEC-038,0.87,0.06,12,14.1,71.5,24.3,0,0
SEC-007,0.9,0.06,28,42.9,51.5,49.2,0,1
SEC-009,0.8,0.07,31,16.9,36.8,25.9,0,0
SEC-043,0.89,0.05,30,36.6,51.1,25.1,0,0
SEC-019,0.92,0.05,4,39.5,50.9,27.8,0,0
SEC-003,0.7,0.11,35,12.9,60.3,18.8,0,0
SEC-001,0.85,0.08,22,18.5,69.1,48.6,0,0
SEC-023,0.1,0.04,45,21.1,33.7,12.9,0,0
SEC-002,0.45,0.18,3,28.6,16.8,0.7,0,0
SEC-043,0.89,0.05,30,39.8,14.9,20.3,0,1
SEC-009,0.8,0.07,31,18.7,42.7,30.8,0,0
SEC-003,0.7,0.11,35,20.0,69.3,1.2,0,0
SEC-050,0.81,0.06,25,36.0,10.4,17.4,0,1
SEC-023,0.1,0.04,45,14.2,16.5,33.3,0,0
SEC-009,0.8,0.07,31,39.8,8.5,48.8,0,1
SEC-023,0.1,0.04,45,28.3,36.0,13.3,0,0
SEC-002,0.45,0.18,3,33.2,7.3,52.5,0,1
SEC-050,0.81,0.06,25,12.9,18.8,48.1,0,1
SEC-038,0.87,0.06,12,37.4,27.3,27.9,0,0
SEC-038,0.87,0.06,12,35.8,36.1,23.9,0,0
SEC-003,0.7,0.11,35,36.1,41.3,5.0,0,0
SEC-007,0.9,0.06,28,38.5,54.0,47.3,0,1
SEC-001,0.85,0.08,22,26.2,73.1,38.1,0,0
SEC-007,0.9,0.06,28,16.8,32.2,7.4,0,0
SEC-007,0.9,0.06,28,37.5,52.3,29.6,0,0
SEC-003,0.7,0.11,35,40.1,50.1,24.0,0,0
SEC-001,0.85,0.08,22,20.8,62.0,10.8,0,0
SEC-019,0.92,0.05,4,30.4,35.6,5.6,0,0
SEC-003,0.7,0.11,35,12.2,67.5,27.7,0,0
SEC-023,0.1,0.04,45,19.4,46.0,57.7,0,1
SEC-001,0.85,0.08,22,38.8,37.5,27.3,0,0
SEC-038,0.87,0.06,12,14.6,11.9,4.6,0,0
SEC-023,0.1,0.04,45,44.2,56.7,29.6,0,0
SEC-002,0.45,0.18,3,43.8,32.4,26.6,0,0
SEC-002,0.45,0.18,3,29.6,15.2,14.9,0,0
SEC-001,0.85,0.08,22,31.9,76.3,5.2,0,0
SEC-003,0.7,0.11,35,28.8,41.1,14.2,0,0
SEC-007,0.9,0.06,28,33.3,33.9,37.8,0,0
SEC-019,0.92,0.05,4,36.4,77.4,6.6,0,0
SEC-038,0.87,0.06,12,11.7,45.9,18.9,0,0
SEC-050,0.81,0.06,25,39.6,36.8,41.7,0,1
SEC-019,0.92,0.05,4,30.3,6.7,3.5,0,1
SEC-009,0.8,0.07,31,12.4,78.2,59.3,0,1
SEC-009,0.8,0.07,31,22.8,51.6,14.2,0,0
SEC-038,0.87,0.06,12,35.7,49.6,24.4,0,0
SEC-050,0.81,0.06,25,24.3,64.5,43.5,0,1
SEC-001,0.85,0.08,22,23.2,14.8,41.6,0,1
SEC-038,0.87,0.06,12,32.8,64.2,36.8,0,0
SEC-007,0.9,0.06,28,33.4,14.5,34.8,0,1
SEC-038,0.87,0.06,12,19.0,28.3,48.0,0,1
SEC-038,0.87,0.06,12,17.5,47.1,11.9,0,0
SEC-001,0.85,0.08,22,28.1,40.8,19.4,0,0
SEC-038,0.87,0.06,12,23.6,32.7,6.9,0,0
SEC-003,0.7,0.11,35,25.5,28.3,25.3,0,0
SEC-050,0.81,0.06,25,22.9,15.1,56.2,0,1
SEC-002,0.45,0.18,3,12.5,34.7,23.1,0,0
SEC-003,0.7,0.11,35,26.1,8.6,20.8,0,0
SEC-003,0.7,0.11,35,20.1,40.3,48.6,0,1
SEC-038,0.87,0.06,12,15.6,45.0,26.2,0,0
SEC-038,0.87,0.06,12,14.2,41.5,1.0,0,0
SEC-043,0.89,0.05,30,24.7,25.2,17.8,0,0
SEC-043,0.89,0.05,30,18.5,53.8,1.2,0,0
SEC-002,0.45,0.18,3,29.5,35.6,26.5,0,0
SEC-007,0.9,0.06,28,44.5,61.0,31.1,0,0
SEC-043,0.89,0.05,30,43.3,23.4,24.6,0,0
SEC-043,0.89,0.05,30,33.1,58.5,48.8,0,1
SEC-007,0.9,0.06,28,11.4,25.8,28.0,0,0
SEC-009,0.8,0.07,31,42.2,42.0,37.0,0,0
SEC-019,0.92,0.05,4,42.9,59.1,40.7,0,1
SEC-003,0.7,0.11,35,37.3,47.9,35.2,0,0
SEC-038,0.87,0.06,12,14.5,70.9,54.9,0,1
SEC-038,0.87,0.06,12,38.5,39.3,58.7,0,1
SEC-001,0.85,0.08,22,32.0,12.9,32.6,0,0
SEC-038,0.87,0.06,12,42.8,41.9,42.4,0,1
SEC-007,0.9,0.06,28,39.4,44.7,56.6,0,1
SEC-001,0.85,0.08,22,36.1,26.6,7.0,0,0
SEC-001,0.85,0.08,22,30.6,68.0,46.0,0,1
SEC-038,0.87,0.06,12,17.0,57.9,52.5,0,1
SEC-003,0.7,0.11,35,18.0,78.2,45.6,0,1
SEC-043,0.89,0.05,30,27.1,56.8,52.2,0,1
SEC-002,0.45,0.18,3,26.1,23.3,23.3,0,0
SEC-009,0.8,0.07,31,44.6,25.2,38.8,0,0
SEC-019,0.92,0.05,4,26.7,64.2,14.2,0,0
SEC-050,0.81,0.06,25,39.9,56.6,49.3,0,1
SEC-001,0.85,0.08,22,42.4,37.4,26.9,0,0
SEC-023,0.1,0.04,45,34.7,72.7,48.6,0,1
SEC-009,0.8,0.07,31,23.5,66.2,36.9,0,0
SEC-019,0.92,0.05,4,32.4,38.1,57.5,0,1
SEC-003,0.7,0.11,35,22.3,25.3,41.1,0,1
SEC-007,0.9,0.06,28,10.4,6.7,23.3,0,0
SEC-009,0.8,0.07,31,17.2,40.2,1.6,0,0
SEC-009,0.8,0.07,31,21.3,67.2,9.9,0,0
SEC-002,0.45,0.18,3,44.7,44.3,29.4,0,0
SEC-001,0.85,0.08,22,26.2,39.2,39.5,0,0
SEC-050,0.81,0.06,25,27.9,65.6,10.1,0,0
SEC-050,0.81,0.06,25,20.2,37.2,46.6,0,0
SEC-023,0.1,0.04,45,33.4,75.9,51.2,0,1
SEC-007,0.9,0.06,28,42.1,61.1,39.7,0,0
SEC-007,0.9,0.06,28,40.7,36.9,13.5,0,0
SEC-007,0.9,0.06,28,29.1,16.1,3.2,0,0
SEC-009,0.8,0.07,31,27.0,76.6,11.3,0,0
SEC-007,0.9,0.06,28,23.0,40.6,5.8,0,0
SEC-003,0.7,0.11,35,32.0,11.9,58.6,0,1
SEC-002,0.45,0.18,3,15.9,55.2,45.5,0,1
SEC-043,0.89,0.05,30,40.8,28.7,7.0,0,0
SEC-038,0.87,0.06,12,13.8,44.4,37.4,0,0
SEC-009,0.8,0.07,31,29.3,33.6,39.8,0,0
SEC-001,0.85,0.08,22,16.4,36.5,9.5,0,0
SEC-003,0.7,0.11,35,28.2,13.7,45.0,0,1
SEC-038,0.87,0.06,12,13.0,14.6,55.3,0,1
SEC-019,0.92,0.05,4,12.7,30.0,52.9,0,1
SEC-001,0.85,0.08,22,11.0,48.6,48.1,0,1
SEC-043,0.89,0.05,30,40.5,9.2,37.6,0,1
SEC-002,0.45,0.18,3,36.2,16.4,46.3,0,1
SEC-050,0.81,0.06,25,44.8,28.2,20.3,0,0
SEC-007,0.9,0.06,28,44.6,9.7,46.2,0,1
SEC-003,0.7,0.11,35,27.7,53.0,54.2,0,1
SEC-023,0.1,0.04,45,18.6,26.1,56.4,0,1
SEC-043,0.89,0.05,30,28.1,6.0,5.0,0,0
SEC-019,0.92,0.05,4,38.3,8.3,8.5,0,1
SEC-050,0.81,0.06,25,26.3,15.0,37.7,0,0
SEC-002,0.45,0.18,3,18.7,33.8,0.5,0,0
SEC-050,0.81,0.06,25,36.9,8.1,36.3,0,1
SEC-043,0.89,0.05,30,37.0,10.7,32.0,0,1
SEC-009,0.8,0.07,31,36.1,60.8,7.2,1,1
SEC-019,0.92,0.05,4,17.5,6.4,43.9,0,1
SEC-003,0.7,0.11,35,13.9,59.9,24.6,0,0
SEC-023,0.1,0.04,45,20.3,18.0,41.1,0,1
SEC-050,0.81,0.06,25,26.2,29.2,12.7,0,0
SEC-043,0.89,0.05,30,20.1,27.7,8.6,0,0
SEC-038,0.87,0.06,12,29.0,53.1,58.6,0,1
SEC-050,0.81,0.06,25,37.3,36.3,14.7,0,0
SEC-038,0.87,0.06,12,17.3,38.9,5.5,1,1
SEC-002,0.45,0.18,3,32.7,55.4,41.8,0,1
SEC-019,0.92,0.05,4,10.3,59.0,43.4,0,1
SEC-050,0.81,0.06,25,36.0,31.3,10.1,0,0
SEC-009,0.8,0.07,31,12.2,33.0,4.2,0,0
SEC-038,0.87,0.06,12,23.6,43.1,36.0,0,0
SEC-007,0.9,0.06,28,37.7,6.2,55.2,0,0
SEC-001,0.85,0.08,22,41.8,53.0,37.6,0,0
SEC-023,0.1,0.04,45,23.9,65.9,54.1,0,1
SEC-009,0.8,0.07,31,40.8,75.7,21.7,0,0
SEC-023,0.1,0.04,45,23.0,35.9,12.3,0,0
SEC-019,0.92,0.05,4,15.1,23.1,32.2,0,0
SEC-038,0.87,0.06,12,28.8,6.4,35.0,0,0
SEC-038,0.87,0.06,12,11.7,72.5,31.6,0,0
SEC-023,0.1,0.04,45,20.3,65.5,17.3,1,1
SEC-043,0.89,0.05,30,11.0,33.8,12.2,0,0
SEC-050,0.81,0.06,25,41.3,65.6,0.6,0,0
SEC-038,0.87,0.06,12,30.6,27.4,51.1,0,1
SEC-001,0.85,0.08,22,30.3,72.1,53.5,0,0
SEC-023,0.1,0.04,45,17.5,57.8,53.9,0,1
SEC-003,0.7,0.11,35,33.3,17.9,0.2,0,0
SEC-002,0.45,0.18,3,27.1,65.1,33.2,0,0
SEC-050,0.81,0.06,25,43.6,76.1,34.5,1,0
SEC-002,0.45,0.18,3,20.2,74.3,34.5,0,0
SEC-038,0.87,0.06,12,17.4,37.0,39.4,0,0
SEC-038,0.87,0.06,12,17.3,44.7,49.3,0,1
SEC-023,0.1,0.04,45,40.9,32.2,58.2,0,1
